Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.004880905,-0.09997416,-0.1653179,0.03412819,6.486415,280.5127,357.8711,-0.3656445,-0.271868,-0.1206632,292.4767,251.3716,13.23721,False,-0.6007342,-0.4089903,0.1762757,347.1905,340.2013,328.3661,False
0.01599121,-0.1023917,-0.1654118,0.03392839,6.81931,280.347,357.9417,-0.3662977,-0.2721393,-0.1215954,292.4961,251.101,13.35965,False,-0.6056199,-0.4129454,0.1769338,347.8023,340.2269,330.793,False
0.02710152,-0.105783,-0.1661016,0.0328927,7.060772,280.2286,358.0833,-0.3670321,-0.2727042,-0.1225696,292.5239,250.7552,13.54961,False,-0.6115661,-0.4178876,0.1752777,348.5649,339.9422,333.9623,False
0.03821373,-0.1080594,-0.1660471,0.03239489,7.193574,280.0945,358.197,-0.3680482,-0.2732697,-0.123713,292.6609,250.5812,13.6083,False,-0.6168942,-0.4224132,0.1755772,349.3549,339.9224,336.8838,False
0.04932404,-0.110353,-0.1658483,0.03208876,7.334845,279.9394,358.2951,-0.3688879,-0.2736536,-0.1245427,292.8461,250.4836,13.6662,False,-0.6218863,-0.4275959,0.1760564,350.3704,339.6756,339.8758,False
0.06043625,-0.1130233,-0.1658567,0.03142452,7.434482,279.8206,358.4257,-0.3698053,-0.2743094,-0.1256251,293.028,250.2937,13.82627,False,-0.6282926,-0.4339282,0.1734047,351.6587,339.3857,341.6309,False
0.07154655,-0.1151586,-0.1654587,0.03107071,7.452549,279.7404,358.4987,-0.3710051,-0.2749835,-0.1268287,293.2633,250.2779,13.90006,False,-0.6332679,-0.4405062,0.1739221,352.869,339.2089,343.1961,False
0.08265877,-0.1168418,-0.1646069,0.03121424,7.437881,279.6905,358.5424,-0.3723707,-0.2757484,-0.1278105,293.4445,250.3483,13.7831,False,-0.6375008,-0.4468504,0.1746783,353.9741,339.0909,344.235,False
0.09376907,-0.1196256,-0.1641825,0.03061771,7.317145,279.687,358.5759,-0.3733983,-0.2765824,-0.1289625,293.5293,250.3925,13.61191,False,-0.6440463,-0.4536674,0.1707845,355.1489,339.0464,345.5849,False
0.1048794,-0.1216331,-0.1634589,0.03044033,7.170952,279.6625,358.6046,-0.3741956,-0.2771945,-0.129951,293.4983,250.507,13.3665,False,-0.6479244,-0.4601762,0.1711974,356.0869,339.2014,346.4004,False
0.1159916,-0.1238289,-0.1629293,0.02995157,7.077855,279.6212,358.6522,-0.3753304,-0.2780665,-0.1312404,293.4486,250.5493,13.32219,False,-0.6521554,-0.4667315,0.1714516,357.0013,339.4292,347.5889,False
0.1271019,-0.1262846,-0.1624172,0.02943945,6.954151,279.6124,358.7171,-0.3761201,-0.278684,-0.1323094,293.3574,250.6524,13.08415,False,-0.6561546,-0.4721514,0.1687732,357.8069,339.7465,348.577,False
0.1382141,-0.12817,-0.1616727,0.02923679,6.825513,279.5966,358.7498,-0.3767443,-0.2792811,-0.1333156,293.2528,250.7404,12.67795,False,-0.6591811,-0.4774698,0.1688123,358.4946,340.1743,349.0797,False
0.1493244,-0.1302104,-0.160957,0.02889681,6.689498,279.5914,358.7204,-0.3775263,-0.279825,-0.1345334,293.1555,250.8916,12.09276,False,-0.6626096,-0.4831701,0.1688523,359.2039,340.5748,349.7516,False
0.1604366,-0.1324544,-0.160297,0.02852106,6.514481,279.6351,358.7115,-0.3783178,-0.2803863,-0.1358027,293.0216,251.0241,11.5039,False,-0.6669106,-0.4887874,0.163105,359.5641,340.858,350.617,False
0.1715469,-0.1343408,-0.159361,0.02841282,6.2845,279.6764,358.6985,-0.3789105,-0.2808195,-0.1370039,292.8751,251.0647,11.08048,False,-0.6699419,-0.4927956,0.1627083,359.7563,341.1436,351.3027,False
0.1826572,-0.1365318,-0.1585599,0.02815962,6.07334,279.7022,358.6912,-0.3793292,-0.281083,-0.1381354,292.7721,251.0251,10.91749,False,-0.6723509,-0.4959109,0.1623693,359.8455,341.4093,351.8528,False
0.1937695,-0.138566,-0.1577877,0.02795124,5.822292,279.7303,358.6884,-0.3799138,-0.2815363,-0.1395521,292.6995,250.8762,10.93917,False,-0.6753778,-0.4992197,0.1617365,359.7763,341.7293,352.3119,False
0.2048798,-0.1405582,-0.1569126,0.02776909,5.614112,279.743,358.7006,-0.3803501,-0.2818927,-0.1413994,292.9691,250.4896,11.95001,False,-0.6786122,-0.5017709,0.1603813,359.69,342.0319,352.3792,False
0.215992,-0.1428189,-0.156211,0.0275569,5.4577,279.7215,358.672,-0.3812108,-0.2822584,-0.1435432,293.3031,250.1584,13.60903,False,-0.6809978,-0.5043259,0.1597667,359.4526,342.3852,351.9713,False
0.2271023,-0.145103,-0.1555916,0.027215,5.321534,279.7252,358.6555,-0.3819661,-0.2825987,-0.1451726,293.4188,250.304,14.17789,False,-0.6832919,-0.5070542,0.1611156,359.3448,342.6933,351.6502,False
0.2382126,-0.1472249,-0.1549151,0.02697182,5.199656,279.6909,358.6288,-0.3827295,-0.2830979,-0.1465621,293.4373,250.4613,14.17067,False,-0.6856756,-0.5086274,0.1609435,359.0564,342.9592,351.2699,False
0.2493248,-0.1495752,-0.1544167,0.02656603,5.128726,279.6362,358.614,-0.3836966,-0.2835264,-0.1482096,293.4362,250.6765,13.52797,False,-0.6883273,-0.5103177,0.1599913,358.4736,343.1563,350.8308,False
0.2604351,-0.15166,-0.1539608,0.02628994,5.074996,279.5618,358.6,-0.3847375,-0.2836372,-0.1491427,293.4518,250.9028,12.58238,False,-0.6901884,-0.5108804,0.1616049,357.8165,343.153,350.6806,False
0.2715473,-0.1538515,-0.1535439,0.02592468,5.062192,279.4811,358.5861,-0.3858476,-0.2838413,-0.1507964,293.5562,250.5462,12.40406,False,-0.6929479,-0.5124062,0.1608248,357.1691,343.2015,350.6148,False
0.2826576,-0.1562591,-0.153337,0.02545023,5.111355,279.3871,358.56,-0.3867846,-0.2841581,-0.1526704,293.6565,249.8658,12.95588,False,-0.6955843,-0.5133095,0.1599016,356.4923,343.1628,350.7735,False
0.2937698,-0.158627,-0.1532395,0.02496719,5.155406,279.2973,358.5494,-0.3878679,-0.2846669,-0.1546922,293.7151,249.2707,13.58869,False,-0.6978679,-0.5142062,0.1600156,356.03,343.1866,350.9602,False
0.3048801,-0.1609259,-0.1530474,0.0245285,5.220987,279.1957,358.473,-0.3889303,-0.2850296,-0.1564827,293.7503,248.8561,13.73988,False,-0.7002969,-0.515035,0.1607232,355.5982,343.4501,350.8681,False
0.3159904,-0.1633673,-0.1530036,0.0239954,5.305519,279.0898,358.4385,-0.389957,-0.2853806,-0.157908,293.7354,248.5876,13.56982,False,-0.7026839,-0.5159943,0.1603751,355.3092,343.6695,350.5899,False
0.3271027,-0.1654973,-0.1530341,0.02358675,5.35948,278.9796,358.4266,-0.3910055,-0.2860606,-0.1593208,293.7221,248.3741,13.39443,False,-0.7043176,-0.5174227,0.1617107,355.0129,343.9328,350.1376,False
0.338213,-0.1677957,-0.1530806,0.02309752,5.458462,278.8795,358.3973,-0.392076,-0.2864822,-0.1605763,293.7061,248.2231,13.33117,False,-0.7065797,-0.5187194,0.1616836,354.7444,344.1119,349.9865,False
0.3493252,-0.1704307,-0.153246,0.02253723,5.583764,278.7853,358.3876,-0.393281,-0.286979,-0.1618948,293.7276,248.0645,13.34798,False,-0.7091193,-0.5200548,0.1616149,354.3054,344.2361,350.2384,False
0.3604355,-0.1729784,-0.1533836,0.02197742,5.689298,278.7121,358.3864,-0.3942904,-0.2874103,-0.1627641,293.769,247.8779,13.4287,False,-0.710906,-0.521058,0.1618915,353.9707,344.2979,350.6132,False
0.3715477,-0.1753745,-0.1534507,0.02153111,5.800859,278.6527,358.3755,-0.395443,-0.2879627,-0.1637573,293.8124,247.8306,13.39345,False,-0.71348,-0.5220093,0.1616688,354.0187,344.3433,350.9286,False
0.382658,-0.17801,-0.1536809,0.02096653,5.935929,278.5822,358.372,-0.3964529,-0.2883142,-0.1644163,293.8773,247.8684,13.28573,False,-0.7157698,-0.5232626,0.1629529,354.5008,344.5381,351.0947,False
0.3937683,-0.1805692,-0.1539587,0.02043724,6.092503,278.5118,358.4235,-0.397449,-0.2889014,-0.1652412,293.9575,247.7754,13.34946,False,-0.7180882,-0.5246955,0.1631017,354.8921,344.3851,351.5203,False
0.4048805,-0.1830139,-0.154195,0.01993513,6.271645,278.4402,358.457,-0.398643,-0.289621,-0.1661968,294.0259,247.7444,13.35411,False,-0.7208691,-0.5261748,0.1632986,355.1076,344.1866,352.18,False
0.4159908,-0.185595,-0.1545504,0.01943111,6.502085,278.3329,358.5205,-0.3995204,-0.2902455,-0.1665568,294.0975,247.7719,13.32822,False,-0.7236066,-0.527262,0.1619797,355.1826,344.091,353.0251,False
0.427103,-0.1880794,-0.1550038,0.01886129,6.703975,278.2366,358.5964,-0.4005542,-0.2911224,-0.1672378,294.163,247.6634,13.32969,False,-0.7261491,-0.5293002,0.1609564,355.471,343.99,353.6887,False
0.4382133,-0.1905041,-0.1554469,0.01833487,6.93788,278.1229,358.6498,-0.4016566,-0.2920507,-0.1677642,294.2125,247.6133,13.20795,False,-0.728085,-0.53051,0.1607103,355.7211,343.8607,354.2541,False
0.4493256,-0.192904,-0.1558774,0.01780987,7.204651,278.0303,358.6843,-0.4026914,-0.2929679,-0.16822,294.2832,247.5873,13.06872,False,-0.7301154,-0.5314434,0.1604972,355.842,343.7464,354.6625,False
0.4604359,-0.195292,-0.1564755,0.01727772,7.4605,277.9308,358.7201,-0.4037433,-0.2938887,-0.1686225,294.3963,247.5323,12.93718,False,-0.7319069,-0.5318607,0.1591315,355.7375,343.6804,354.6655,False
0.4715462,-0.1976433,-0.1570677,0.01675415,7.743196,277.844,358.7272,-0.4049311,-0.2950199,-0.1688814,294.5081,247.5878,12.73067,False,-0.7336545,-0.53191,0.1580172,355.5508,343.5301,354.3833,False
0.4826584,-0.1999803,-0.1575571,0.01650572,8.091641,277.7711,358.7465,-0.4061165,-0.2961658,-0.1688724,294.6346,247.8176,12.41851,False,-0.7352576,-0.5318159,0.1575847,355.0821,343.4132,353.9925,False
0.4937687,-0.2020912,-0.1582284,0.01609325,8.418277,277.6744,358.8026,-0.4072795,-0.2974192,-0.168756,294.7769,248.1145,12.06213,False,-0.7369409,-0.5310499,0.1560359,354.5948,343.3775,353.7673,False
0.5048809,-0.2042665,-0.1590025,0.01559877,8.776751,277.5701,358.8745,-0.4087143,-0.2987987,-0.1685824,294.9237,248.6241,11.54326,False,-0.7382312,-0.5303904,0.1553392,353.7722,343.3032,353.4957,False
