Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.008385658,-0.01529121,0.1739862,-0.02290583,26.51151,266.5202,359.5349,-0.09670591,-0.6458464,-0.2734423,44.60468,285.2502,323.0674,False,0.01426935,-0.69984,0.2693019,50.71062,292.3644,47.2229,False
0.01949692,-0.0156765,0.1723517,-0.0232892,26.98188,266.4078,359.557,-0.09912014,-0.6440148,-0.2700868,43.84663,285.7741,323.4367,False,0.01260614,-0.6993998,0.2687459,50.5542,292.0504,47.14492,False
0.03060818,-0.01592207,0.1706688,-0.02371025,27.48508,266.3136,359.5854,-0.1016717,-0.6422229,-0.2668715,43.17185,286.1738,323.7791,False,0.01105356,-0.6990762,0.2681818,50.41249,291.7593,47.0632,False
0.04171896,-0.01615095,0.1687955,-0.02409744,28.04782,266.2097,359.5989,-0.1040554,-0.6404824,-0.263505,42.49192,286.5564,324.1504,False,0.009366989,-0.6986549,0.2674861,50.24403,291.4584,46.95657,False
0.05283022,-0.01647091,0.1667485,-0.024436,28.63153,266.1108,359.6153,-0.105885,-0.6387801,-0.26056,41.85193,286.9463,324.5345,False,0.007833958,-0.6981799,0.2668328,50.05232,291.1587,46.82607,False
0.06394148,-0.01670885,0.164636,-0.02481794,29.28798,266.0283,359.6139,-0.1080661,-0.6373025,-0.2574759,41.24508,287.3347,324.8705,False,0.006262302,-0.6977621,0.2661757,49.89291,290.859,46.67547,False
0.07505226,-0.01683617,0.162484,-0.02516127,29.99525,265.9599,359.6317,-0.1098137,-0.6357348,-0.2544804,40.70171,287.6862,325.1225,False,0.004763126,-0.6973349,0.2655911,49.72911,290.626,46.45534,False
0.08616352,-0.0169034,0.1603044,-0.02554178,30.72069,265.875,359.627,-0.1109262,-0.6343008,-0.2519021,40.17722,288.1013,325.3833,False,0.003410339,-0.6968819,0.2649665,49.57446,290.3578,46.23273,False
0.09727478,-0.01693869,0.1581582,-0.02584887,31.48821,265.8177,359.6193,-0.1119895,-0.6331677,-0.2492251,39.74092,288.4924,325.6315,False,0.002109528,-0.6964484,0.2643056,49.43661,290.0856,46.22499,False
0.108386,-0.01700401,0.1561377,-0.02615166,32.22312,265.7638,359.5999,-0.1129718,-0.6319614,-0.2465649,39.34765,288.9205,325.853,False,0.0008387566,-0.6959516,0.2636561,49.28828,289.8447,46.15287,False
0.1194973,-0.01725912,0.1542968,-0.02641153,32.90289,265.7111,359.5822,-0.1136966,-0.6309189,-0.2440772,39.01477,289.372,326.1047,False,-0.0004658699,-0.6954702,0.2630162,49.12702,289.5954,46.01435,False
0.1306076,-0.01758051,0.1525731,-0.02675629,33.4823,265.6741,359.5609,-0.1143613,-0.6298946,-0.2416024,38.7,289.8156,326.3508,False,-0.001634121,-0.6948487,0.2623849,48.95775,289.3599,45.83145,False
0.1417189,-0.01785994,0.1509849,-0.02702761,33.99688,265.6281,359.5662,-0.1146097,-0.6292096,-0.2393923,38.49575,290.2778,326.5656,False,-0.002787113,-0.6943242,0.2617507,48.79356,289.1458,45.67934,False
0.1528301,-0.01824951,0.1496822,-0.02728987,34.40716,265.5796,359.5491,-0.1145897,-0.6286153,-0.2374473,38.31997,290.7543,326.7879,False,-0.003719807,-0.6937878,0.2611012,48.62518,288.93,45.49248,False
0.1639414,-0.01855898,0.148476,-0.0275178,34.79134,265.5112,359.5293,-0.1144581,-0.6281328,-0.235352,38.14182,291.2086,327.0052,False,-0.004621983,-0.6933274,0.2604012,48.46632,288.7082,45.2934,False
0.1750526,-0.01890039,0.1475905,-0.02776766,35.10427,265.4623,359.5359,-0.113873,-0.6281552,-0.2339263,38.09598,291.6378,327.1657,False,-0.00528574,-0.6929268,0.2597575,48.33527,288.4907,45.12674,False
0.1861639,-0.01932526,0.1469095,-0.02800894,35.36922,265.4079,359.5243,-0.1134148,-0.6278917,-0.2325263,37.97554,292.0691,327.3191,False,-0.005912304,-0.6925561,0.2590785,48.19362,288.2564,44.96266,False
0.1972752,-0.01967859,0.146526,-0.0281496,35.49934,265.3386,359.489,-0.1123853,-0.6279457,-0.2311606,37.94844,292.475,327.4203,False,-0.00613451,-0.6922923,0.2586079,48.07249,288.014,44.82576,False
0.2083855,-0.02019739,0.1464003,-0.02832985,35.53571,265.2785,359.4554,-0.1115003,-0.6282672,-0.2302551,37.96792,292.8191,327.5162,False,-0.006310463,-0.6921992,0.2580128,48.00272,287.8113,44.70839,False
0.2194967,-0.02095461,0.1465026,-0.02843475,35.52773,265.2177,359.4076,-0.1106353,-0.6283358,-0.2293639,37.95637,293.1808,327.653,False,-0.0062747,-0.6921623,0.257504,47.96107,287.6581,44.59509,False
0.230608,-0.02151251,0.1467295,-0.0285182,35.39912,265.1808,359.3334,-0.109405,-0.6290049,-0.2292829,38.07397,293.3911,327.7509,False,-0.006148338,-0.6920415,0.2571015,47.92579,287.5085,44.48047,False
0.2417192,-0.02205276,0.1469866,-0.02860069,35.28864,265.1388,359.2513,-0.1083007,-0.6297066,-0.2289948,38.15279,293.5933,327.8381,False,-0.005648136,-0.6924232,0.2567306,47.99116,287.4212,44.4385,False
