Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.002754211,0.0003480911,-0.2071046,0.001609325,11.6734,270.7172,358.9081,-0.2196531,-0.4440942,-0.06497335,302.1417,258.1678,3.181313,False,-0.2502308,-0.4563107,0.07448006,313.4603,278.3105,355.5148,False
0.01386642,0.0004076958,-0.2070016,0.001533508,11.6573,270.6848,358.8889,-0.2194977,-0.4436824,-0.06451988,301.7598,257.3877,3.053217,False,-0.2506695,-0.4559681,0.07535362,313.8422,279.3752,354.0769,False
0.02497864,0.0004558563,-0.2069207,0.001531601,11.62009,270.6676,358.868,-0.2201128,-0.443171,-0.06413984,301.5453,256.5421,3.013897,False,-0.2509623,-0.4555488,0.07600117,314.192,280.469,352.7014,False
0.03608704,0.0004739761,-0.2068419,0.001452446,11.58041,270.6633,358.8632,-0.220283,-0.4429004,-0.0637517,301.3731,255.8881,2.968798,False,-0.2511587,-0.4549628,0.07633257,314.5929,281.4112,351.5203,False
0.04719925,0.0005421638,-0.2067068,0.001446724,11.56124,270.6263,358.841,-0.2210317,-0.4428057,-0.06342888,301.2657,254.961,3.045463,False,-0.2514415,-0.454371,0.07671118,315.1659,282.64,350.0568,False
0.05831146,0.0006313324,-0.2065909,0.001450539,11.49016,270.6158,358.8366,-0.2219572,-0.4427705,-0.06313944,301.259,254.1941,2.830463,False,-0.251852,-0.4538714,0.07685423,315.8885,283.8864,349.0966,False
0.06942368,0.0006856918,-0.2064199,0.001401424,11.40812,270.6055,358.8451,-0.2232461,-0.4427823,-0.06208134,301.3139,253.5633,2.309439,False,-0.252224,-0.4540055,0.07668591,316.5635,284.8311,348.9605,False
0.08053207,0.0006051064,-0.2062129,0.001318455,11.33641,270.5959,358.8276,-0.224493,-0.4429787,-0.06152773,301.3687,252.785,1.934226,False,-0.2525835,-0.4537759,0.07654715,317.4048,285.9167,348.9286,False
0.09164429,0.0008406639,-0.2059673,0.001404762,11.2258,270.5724,358.8163,-0.2258306,-0.4430436,-0.06071997,301.4856,252.1174,1.438286,False,-0.2530432,-0.4534997,0.07659006,318.2733,286.9812,348.7828,False
0.1027565,0.0009274483,-0.2057739,0.001358032,11.11265,270.5688,358.8111,-0.2265811,-0.4431628,-0.06019306,301.5662,251.5532,0.8185573,False,-0.253674,-0.4535962,0.07678604,319.2476,288.1603,348.4649,False
0.1138649,0.001075745,-0.2055326,0.00135994,11.03117,270.5459,358.7997,-0.22788,-0.4433461,-0.05941582,301.7173,251.3936,359.8924,False,-0.2539825,-0.4536012,0.0772562,320.093,289.2199,347.8813,False
0.1249771,0.001193523,-0.2052958,0.001394749,10.92274,270.5546,358.7773,-0.2291574,-0.4435459,-0.05831718,301.9574,251.3625,358.7416,False,-0.2544036,-0.4536952,0.07793427,321.0664,290.466,346.7994,False
0.1360893,0.001277924,-0.2049996,0.001441479,10.82181,270.5667,358.7603,-0.2307825,-0.4436114,-0.05699348,302.2959,251.3766,357.9509,False,-0.2546387,-0.453654,0.07872868,321.9784,291.6443,345.5384,False
0.1472015,0.001418591,-0.2046956,0.001461029,10.72101,270.5782,358.7464,-0.2318873,-0.443656,-0.05635309,302.5803,251.2762,357.6332,False,-0.2545314,-0.4535069,0.0792923,322.5554,292.5468,344.103,False
0.1583099,0.001478195,-0.2044374,0.001523972,10.58555,270.6091,358.7412,-0.2330127,-0.443635,-0.05567598,303.0353,250.8892,357.9762,False,-0.2549138,-0.4533173,0.07984781,323.0641,293.5562,342.5785,False
0.1694221,0.001556873,-0.2041137,0.001579762,10.47426,270.6415,358.7346,-0.2340817,-0.4437851,-0.05495596,303.4011,250.4337,358.6183,False,-0.2547364,-0.4531755,0.08006144,323.6946,294.5341,341.5174,False
0.1805344,0.001652718,-0.2038258,0.001691341,10.36334,270.6611,358.7385,-0.2349777,-0.4439652,-0.05431938,303.6572,249.9664,359.2439,False,-0.2547793,-0.4526271,0.08026171,324.1796,295.5152,340.8978,False
0.1916428,0.00180769,-0.2035233,0.001820564,10.24691,270.7048,358.7212,-0.2352166,-0.4440217,-0.05320501,303.7858,249.6669,359.5011,False,-0.2548537,-0.4525325,0.08034182,324.6312,296.2966,340.5564,False
0.202755,0.001879215,-0.2032722,0.001888752,10.13239,270.7496,358.7166,-0.2357407,-0.4439402,-0.05249119,304.041,249.3849,359.5468,False,-0.2547445,-0.4525858,0.08040285,325.2019,297.1975,340.3763,False
0.2138672,0.001983643,-0.2030288,0.001982689,10.06474,270.7784,358.7232,-0.2363901,-0.4441393,-0.05120802,304.125,249.0992,359.3073,False,-0.2545891,-0.4525789,0.08032036,325.7661,298.1243,340.3964,False
0.2249756,0.002085209,-0.2027828,0.002120972,9.976248,270.8241,358.7251,-0.2370005,-0.4442802,-0.05012369,304.2689,248.7575,359.2332,False,-0.2541194,-0.4528276,0.08048391,326.2821,299.0054,340.3469,False
0.2360878,0.002035618,-0.2025799,0.002147675,9.909543,270.8602,358.7399,-0.237298,-0.4444448,-0.04932117,304.3977,248.3653,359.0934,False,-0.2538142,-0.4533097,0.08059978,326.9385,299.9153,340.25,False
0.2472,0.002200127,-0.2023424,0.002289295,9.81655,270.8775,358.7484,-0.2378831,-0.4446617,-0.04826403,304.5007,247.8934,359.0422,False,-0.253211,-0.4539242,0.08077765,327.5548,300.8396,340.1126,False
0.2583122,0.002227306,-0.2021389,0.002378941,9.732847,270.9212,358.7631,-0.2385106,-0.4449279,-0.04726791,304.5464,247.2331,359.0862,False,-0.2526455,-0.4546047,0.08102655,328.1323,301.7404,339.8582,False
0.2694206,0.002262115,-0.2019414,0.002426624,9.659313,270.9478,358.7759,-0.238821,-0.4452637,-0.04661512,304.5946,246.5412,359.3669,False,-0.2521691,-0.4554608,0.08121586,328.4745,302.3238,339.3757,False
0.2805328,0.002336502,-0.2017981,0.002507687,9.601589,270.953,358.7723,-0.2390366,-0.4455382,-0.04592276,304.6659,245.7125,359.6989,False,-0.2516823,-0.4561169,0.08124256,328.8538,303.0883,338.8631,False
0.2916451,0.002366066,-0.2016696,0.002605438,9.532379,270.977,358.7788,-0.2395816,-0.4458909,-0.04511213,304.7384,244.7962,359.9614,False,-0.2518392,-0.4562377,0.08098984,329.0559,303.8484,338.1636,False
0.3027534,0.002366066,-0.2016696,0.002605438,9.532379,270.977,358.7788,-0.2395816,-0.4458909,-0.04511213,304.7384,244.7962,359.9614,False,-0.2518392,-0.4562377,0.08098984,329.0559,303.8484,338.1636,False
0.3138657,0.002527714,-0.201409,0.002672195,9.43402,271.0082,358.7902,-0.2401485,-0.4467313,-0.04352808,305.1288,243.5881,0.0001691472,False,-0.2512202,-0.4562879,0.08017969,329.1844,304.8692,337.3456,False
0.3249779,0.002585888,-0.2012861,0.002779484,9.390024,271.0297,358.7908,-0.2410283,-0.4471961,-0.04258251,305.3841,242.9701,359.9529,False,-0.2510033,-0.4563641,0.07971764,329.2042,305.2723,337.195,False
0.3360901,0.002494812,-0.201229,0.00283289,9.352208,271.0526,358.7898,-0.2411966,-0.4480522,-0.0417881,305.5994,243.0115,358.9837,False,-0.2510962,-0.4564121,0.07877874,328.9024,305.2538,337.2468,False
0.3471985,0.002671242,-0.2011476,0.003016472,9.313754,271.0522,358.7961,-0.2420964,-0.4484245,-0.04036283,305.9759,243.5791,357.4438,False,-0.2508802,-0.456431,0.07793283,328.5188,305.1522,337.3098,False
0.3583107,0.002671242,-0.2011476,0.003016472,9.313754,271.0522,358.7961,-0.2420964,-0.4484245,-0.04036283,305.9759,243.5791,357.4438,False,-0.2508802,-0.456431,0.07793283,328.5188,305.1522,337.3098,False
0.3694229,0.002706051,-0.2010901,0.00312233,9.266351,271.0886,358.8001,-0.2430682,-0.4487171,-0.03921461,306.5016,243.6155,356.5124,False,-0.2511044,-0.4564761,0.07692814,328.2046,305.1148,337.6502,False
0.3805313,0.002642632,-0.2010447,0.003197193,9.251601,271.0963,358.7882,-0.2441177,-0.4487627,-0.03837109,307.0634,243.603,356.2449,False,-0.2513094,-0.4564068,0.07583141,327.8121,304.9713,338.5634,False
0.3916435,0.002830505,-0.2009729,0.003530979,9.226889,271.14,358.778,-0.244987,-0.4515381,-0.03680325,306.9891,242.7861,357.9322,False,-0.2513719,-0.4566331,0.07397413,327.2508,305.0331,340.067,False
0.4027557,0.002830505,-0.2009729,0.003530979,9.226889,271.14,358.778,-0.244987,-0.4515381,-0.03680325,306.9891,242.7861,357.9322,False,-0.2513719,-0.4566331,0.07397413,327.2508,305.0331,340.067,False
0.413868,0.002841949,-0.2009877,0.003653526,9.220006,271.1637,358.7844,-0.2453976,-0.4520717,-0.0364356,307.0803,242.4923,358.7807,False,-0.2515821,-0.4566456,0.07344198,327.0775,305.1993,340.5075,False
0.4249763,0.002915382,-0.2010556,0.003815174,9.240514,271.1854,358.7597,-0.2460041,-0.4506502,-0.03545523,307.1527,242.3186,358.9405,False,-0.2518067,-0.4569021,0.07307196,326.9011,305.3459,340.7453,False
