Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.009412289,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.02052355,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.03163433,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.04274559,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.05385685,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.06496763,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.07607889,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.08719015,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.09830141,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1094122,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1205235,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1316347,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1427455,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1538568,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.164968,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1760788,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1871901,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.1983013,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
0.2094121,0,0.3000001,1.430511E-06,0,270,0,0,-1.4,1.430511E-06,0,270,0,False,0,-1.4,1.430511E-06,0,270,0,False
