Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.004394531,-0.0772891,-0.1742768,-0.01538038,5.488664,271.0172,359.3557,-0.2753224,-0.4244226,0.02165937,302.2075,259.6986,7.096527,False,-0.2214413,-0.4392036,0.1104736,330.4761,346.4151,309.569,False
0.01550293,-0.07528639,-0.1745145,-0.01565552,5.546202,270.932,359.3366,-0.2742615,-0.4234554,0.02216864,302.2457,259.9031,7.186636,False,-0.2202015,-0.4383168,0.1108589,330.3959,346.5773,309.8221,False
0.02661133,-0.07326269,-0.1745509,-0.01574898,5.53735,270.869,359.3089,-0.2735496,-0.4227836,0.02265549,302.3033,260.1212,7.293003,False,-0.2190928,-0.4372718,0.1108899,330.2362,346.7764,309.9861,False
0.03771973,-0.07132578,-0.1743927,-0.01589108,5.406389,270.85,359.222,-0.2728896,-0.4224514,0.02294683,302.4451,260.3415,7.582139,False,-0.2179255,-0.4365234,0.1108546,330.0602,347.0223,310.0623,False
0.04882813,-0.06931448,-0.1743246,-0.01611471,5.244691,270.8504,359.1578,-0.2720075,-0.4220727,0.02347469,302.6313,260.6548,7.700359,False,-0.2163448,-0.4357711,0.1111174,329.9792,347.2798,310.0746,False
0.05993652,-0.06711388,-0.1741616,-0.0161562,5.047474,270.8924,359.0807,-0.2710705,-0.4217685,0.0241642,302.7983,261.0316,7.525369,False,-0.214613,-0.4349782,0.1114907,329.9347,347.5866,309.7361,False
0.07104492,-0.06517887,-0.1740366,-0.01633024,4.828692,270.9442,358.9927,-0.2701659,-0.4213305,0.02462626,302.9099,261.4142,7.187077,False,-0.2130423,-0.4345863,0.1119604,329.9998,347.8156,309.4616,False
0.08215332,-0.06302023,-0.1740228,-0.01663923,4.649846,270.9859,358.9109,-0.2688885,-0.4205613,0.02556038,302.8831,261.9928,6.298787,False,-0.2111335,-0.4342051,0.1124096,330.1032,347.9169,309.4758,False
0.09326172,-0.06073475,-0.1740197,-0.01681471,4.450891,271.046,358.8423,-0.2671552,-0.4196851,0.02640152,302.6735,262.5256,5.510806,False,-0.2094851,-0.4337399,0.112905,330.2607,348.0145,309.5443,False
0.1043701,-0.05876637,-0.1741059,-0.01714087,4.270846,271.1182,358.77,-0.2651334,-0.4188746,0.02702284,302.3473,262.7521,5.266322,False,-0.2079029,-0.4334028,0.1133299,330.4153,348.1327,309.4723,False
