Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.25,-0.1421323,-0.07641184,0.02322102,3.184279,189.9127,0.7418989,-0.180408,-0.3096789,-0.2263556,304.2997,166.9841,14.28923,False,-0.2914686,-0.3240038,-0.1431394,338.8386,270.1714,311.8618,False
0.2611084,-0.1521425,-0.07644999,0.02477455,3.264616,189.9551,0.7373038,-0.1906824,-0.3094128,-0.2250867,304.3787,167.1738,14.13181,False,-0.3005919,-0.3241759,-0.1424184,338.8461,270.1853,312.0268,False
0.2722168,-0.162149,-0.0765028,0.02632236,3.350619,189.9736,0.7164438,-0.2012572,-0.3094954,-0.2235417,304.4019,167.3453,14.01189,False,-0.3109922,-0.3240639,-0.1407571,338.8693,270.2157,312.1762,False
0.2833252,-0.1720438,-0.07659078,0.02794933,3.440215,190.0169,0.7128719,-0.2117028,-0.3095536,-0.2222953,304.4921,167.534,13.91954,False,-0.3207192,-0.3241226,-0.1396999,338.8658,270.3014,312.3441,False
0.2944336,-0.1819949,-0.07673085,0.02950621,3.533964,190.0215,0.7005194,-0.2221656,-0.3094041,-0.2209573,304.6048,167.6992,13.81733,False,-0.3305812,-0.324095,-0.1384082,338.8894,270.3766,312.4537,False
0.305542,-0.1919055,-0.07691276,0.03109169,3.650493,190.0114,0.7060342,-0.2325659,-0.3094553,-0.2196913,304.7059,167.9282,13.68137,False,-0.340858,-0.3240196,-0.1366,338.9019,270.5058,312.4684,False
0.3166504,-0.2035422,-0.07808423,0.02271271,3.93956,189.994,0.7010224,-0.2451391,-0.3102311,-0.2284999,304.8421,168.2871,13.57263,False,-0.3522038,-0.3248173,-0.1456547,338.8904,270.7387,312.5305,False
0.3277588,-0.2035422,-0.07808423,0.02271271,3.93956,189.994,0.7010224,-0.2451391,-0.3102311,-0.2284999,304.8421,168.2871,13.57263,False,-0.3522038,-0.3248173,-0.1456547,338.8904,270.7387,312.5305,False
0.3388672,-0.2151494,-0.07903755,0.01453829,4.098103,189.9677,0.7070847,-0.256875,-0.3112601,-0.2370796,304.9293,168.2909,13.6822,False,-0.3640637,-0.32539,-0.1537619,338.8756,270.8251,312.606,False
0.3499756,-0.226728,-0.08004308,0.006354809,4.296366,189.9546,0.7121449,-0.2688208,-0.3120913,-0.2455587,305.0193,168.4163,13.65203,False,-0.3758755,-0.3260053,-0.1618791,338.8356,270.8928,312.703,False
0.361084,-0.2383513,-0.08105922,-0.001859188,4.519696,189.9207,0.6883568,-0.2805657,-0.3126368,-0.2539911,305.1111,168.5597,13.55834,False,-0.3868051,-0.326873,-0.1709547,338.7986,270.9546,312.7731,False
0.3721924,-0.2499666,-0.08211064,-0.01004028,4.73112,189.9041,0.661481,-0.2924953,-0.3135042,-0.2623434,305.1783,168.5983,13.54647,False,-0.398602,-0.3276221,-0.1790986,338.7647,271.0086,312.7662,False
0.3833313,-0.2615232,-0.08322501,-0.01819706,4.943959,189.9015,0.6258,-0.3041615,-0.3146573,-0.2706356,305.2146,168.6447,13.57173,False,-0.4104009,-0.3284425,-0.1872649,338.7339,271.0401,312.7791,False
0.3944397,-0.2731423,-0.08442819,-0.0264082,5.103093,189.8786,0.6115286,-0.3158264,-0.3153849,-0.2790365,305.2641,168.7296,13.52406,False,-0.4214306,-0.3294828,-0.196177,338.7157,271.0601,312.8501,False
0.4055481,-0.2749438,-0.08594942,-0.03631926,5.441399,189.8399,0.5886941,-0.3179455,-0.3168402,-0.2891335,305.3728,168.7629,13.51689,False,-0.4231501,-0.3308147,-0.2065873,338.7128,271.0642,313.0238,False
0.4166565,-0.2749438,-0.08594942,-0.03631926,5.441399,189.8399,0.5886941,-0.3179455,-0.3168402,-0.2891335,305.3728,168.7629,13.51689,False,-0.4231501,-0.3308147,-0.2065873,338.7128,271.0642,313.0238,False
0.4277649,-0.2766886,-0.08728611,-0.04623985,5.578001,189.8277,0.5544408,-0.31985,-0.3178992,-0.299088,305.4383,168.8074,13.40866,False,-0.4249301,-0.3319594,-0.2166305,338.7435,271.0326,313.0941,False
